id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date
fed_employment_services_0010,ORS Employment Solutions,Employment services provider in Woy Woy,employment,26-30 Railway Street,Woy Woy,NSW,2256,-33.48585245,151.3241008,43447500,enquiries@orsgroup.com.au,www.orsgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0011,Parkes Forbes Business Enterprise Centre,Employment services provider in DUBBO,employment,37 Erskine Street,DUBBO,NSW,2830,-32.24355554,148.6053242,68848155,pcro@bec.net.au,www.bec.net.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0012,Break Thru People Solutions,Employment services provider in St Marys,employment,166 Queen Street,St Marys,NSW,2760,-33.76758047,150.7742295,88059800,StMarys@breakthru.org.au,www.breakthru.org.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0013,MAX Employment,Employment services provider in CASUARINA,employment,2A Cascom Centre 13-17 Scaturchio St,CASUARINA,NT,810,-12.37254865,130.881097,89990300,casuarina@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0014,MAX Employment,Employment services provider in CASUARINA,employment,2A Cascom Centre 13-17 Scaturchio St,CASUARINA,NT,810,-12.37254865,130.881097,89990300,casuarina@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0015,Darwin Skills Development Scheme,Employment services provider in COCONUT GROVE,employment,1 Tang Street,COCONUT GROVE,NT,810,-12.399151,130.85259,89489999,info@dsds.org.au,,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0016,Darwin Skills Development Scheme,Employment services provider in COCONUT GROVE,employment,1 Tang Street,COCONUT GROVE,NT,810,-12.399151,130.85259,89489999,info@dsds.org.au,,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0017,Artius Pty Ltd,Employment services provider in IPSWICH,employment,Ground Floor 38 Limestone Street,IPSWICH,QLD,4305,-27.6161861,152.7617512,34706400,info@artius.com.au,www.artius.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0018,Artius Pty Ltd,Employment services provider in IPSWICH,employment,Ground Floor 38 Limestone Street,IPSWICH,QLD,4305,-27.6161861,152.7617512,34706400,info@artius.com.au,www.artius.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0019,Artius Pty Ltd,Employment services provider in GOODNA,employment,Suite 7 18 Queen Stree,GOODNA,QLD,4300,-27.61246464,152.8973365,738183806,info@artius.com.au,www.artius.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0020,Artius Pty Ltd,Employment services provider in GOODNA,employment,Suite 7 18 Queen Stree,GOODNA,QLD,4300,-27.61246464,152.8973365,738183806,info@artius.com.au,www.artius.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0021,Interact People Solutions,Employment services provider in WELLINGTON,employment,Cnr of Percy and Maughan Streets,WELLINGTON,NSW,2820,-32.55553463,148.9421562,1800618868,dubbo@interactgroup.com.au,www.interactgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0022,Interact People Solutions,Employment services provider in COWRA,employment,118A Kendal Street,COWRA,NSW,2794,-33.83444738,148.6941883,1800618868,orange@interactgroup.com.au,www.interactgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0023,Interact People Solutions,Employment services provider in YOUNG,employment,Young Shire Council 189-205 Boorowa Street,YOUNG,NSW,2594,-34.31235397,148.2945879,1800618868,orange@interactgroup.com.au,www.interactgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0024,STEPS Employment,Employment services provider in ALICE SPRINGS,employment,Shop 9 Jock Nelson Centre 16 Hartley Street,ALICE SPRINGS,NT,871,-23.697566,133.881793,89507600,alicesprings@stepsgroup.com.au,www.stepsgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0025,STEPS Employment,Employment services provider in ALICE SPRINGS,employment,Shop 9 Jock Nelson Centre 16 Hartley Street,ALICE SPRINGS,NT,871,-23.697566,133.881793,89507600,alicesprings@stepsgroup.com.au,www.stepsgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0026,Campbell Page,Employment services provider in MARRICKVILLE,employment,"Unit 1, 55 Warren Rd",MARRICKVILLE,NSW,2204,-33.91603973,151.1508946,85125022,,,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0027,Campbell Page,Employment services provider in EPPING,employment,Shop 2 and 6 772-780 High Street,EPPING,VIC,3076,-37.64896005,145.0258366,1300139920,Epping-Employment-Services@campbellpage.org.au,www.campbellpage.org.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0028,Break Thru People Solutions,Employment services provider in PENRITH,employment,Suite 1 31-33 Lawson Street,PENRITH,NSW,2750,-33.75326814,150.6998775,47611600,Penrith@breakthru.org.au,www.breakthru.org.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0029,Epic Employment Service Inc,Employment services provider in BRIBIE ISLAND,employment,"C/- Unit 9, 75 King Street CABOOLTURE",BRIBIE ISLAND,QLD,4507,-27.08452,152.949298,54282554,epic@epic.org.au,www.epic.org.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0030,Epic Employment Service Inc,Employment services provider in CALOUNDRA,employment,3/45-47 Minchinton Street,CALOUNDRA,QLD,4551,-26.80406207,153.1324901,54911711,robert_b@epic.org.au,www.epic.org.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0031,Matchworks,Employment services provider in FOOTSCRAY,employment,186 Barkly Street,FOOTSCRAY,VIC,3011,-37.799421,144.898111,96896333,,www.matchworks.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0032,Matchworks,Employment services provider in FOOTSCRAY,employment,186 Barkly Street,FOOTSCRAY,VIC,3011,-37.799421,144.898111,96896333,,www.matchworks.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0033,Interact People Solutions,Employment services provider in ORANGE,employment,Suite 2 65 Hill Street,ORANGE,NSW,2800,-33.28308774,149.0933678,63618868,orange@iim.net.au,www.iim.net.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0034,Matchworks,Employment services provider in MELTON,employment,Shop CM001 Woodgrove Shopping Centre High Street,MELTON,VIC,3337,-37.68537915,144.5645275,97466344,corporate@matchworks.com.au,www.matchworks.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0035,Matchworks,Employment services provider in MELTON,employment,Shop CM001 Woodgrove Shopping Centre High Street,MELTON,VIC,3337,-37.68537915,144.5645275,97466344,corporate@matchworks.com.au,www.matchworks.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0036,MBC Employment Services,Employment services provider in WOLLONGONG,employment,Ground Floor 156 Keira Street,WOLLONGONG,NSW,2500,-34.4227586,150.89321,42281255,mbcwollo@bigpond.net.au,www.mbcemployment.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0037,TURSA,Employment services provider in BYRON BAY,employment,44 Fletcher Street,BYRON BAY,NSW,2481,-28.64402168,153.6131053,1800670914,byronbay@tursa.com.au,www.tursa.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0038,Break Thru People Solutions,Employment services provider in WYONG,employment,Wyong Neighbourhood Centre Cnr Alison Rd and Ranke,WYONG,NSW,2259,-33.28377298,151.4236414,43505800,Wyong@breakthru.org.au,www.breakthru.org.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0039,ORS Employment Solutions,Employment services provider in Frankston,employment,Ground Floor 20 Davey Street,Frankston,VIC,3199,-38.14630595,145.1218092,97696799,enquiries@orsgroup.com.au,www.orsgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0040,ORS Employment Solutions,Employment services provider in Frankston,employment,Ground Floor 20 Davey Street,Frankston,VIC,3199,-38.14630595,145.1218092,97696799,enquiries@orsgroup.com.au,www.orsgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0041,ORS Employment Solutions,Employment services provider in Frankston,employment,Ground Floor 20 Davey Street,Frankston,VIC,3199,-38.14630595,145.1218092,97696799,enquiries@orsgroup.com.au,www.orsgroup.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0042,Mission Australia Employment Solutions,Employment services provider in BANKSTOWN,employment,Level 1 2-14 Meredith St,BANKSTOWN,NSW,2200,-33.9168033,151.0308929,131124,haddadrae@missionaustralia.com.au,www.employmentsolutions.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0043,MAX Employment,Employment services provider in PARRAMATTA,employment,Ground Floor 17-21 Macquarie Street,PARRAMATTA,NSW,2150,-33.81460222,150.9994149,94077300,parramatta@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0044,MAX Employment,Employment services provider in PARRAMATTA,employment,Ground Floor 17-21 Macquarie Street,PARRAMATTA,NSW,2150,-33.81460222,150.9994149,94077300,parramatta@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0045,TURSA,Employment services provider in WOOLGOOLGA,employment,10 Queen Street,WOOLGOOLGA,NSW,2456,-30.11110505,153.202291,1800670914,tursa.woolgoolga@tursa.com.au,www.tursa.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0046,TURSA,Employment services provider in BELLINGEN,employment,20 Hyde Street,BELLINGEN,NSW,2454,-30.4529382,152.8998949,1800670914,tursa.bellingen@tursa.com.au,www.tursa.com.au,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0047,MAX Employment,Employment services provider in LIVERPOOL,employment,276-278 Macquarie Street,LIVERPOOL,NSW,2170,-33.92318665,150.9239007,87119000,liverpool@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0048,MAX Employment,Employment services provider in LIVERPOOL,employment,276-278 Macquarie Street,LIVERPOOL,NSW,2170,-33.92318665,150.9239007,87119000,liverpool@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0049,MAX Employment,Employment services provider in FAIRFIELD,employment,"Level 1, 7 William Street",FAIRFIELD,NSW,2165,-33.87296021,150.9540086,87747100,fairfield@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0050,MAX Employment,Employment services provider in FAIRFIELD,employment,"Level 1, 7 William Street",FAIRFIELD,NSW,2165,-33.87296021,150.9540086,87747100,fairfield@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0051,MAX Employment,Employment services provider in DARLINGHURST,employment,"Suite 7, Level 2 80 William Street",DARLINGHURST,NSW,2010,-33.87456817,151.217379,93617200,darlinghurst@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0052,MAX Employment,Employment services provider in DARLINGHURST,employment,"Suite 7, Level 2 80 William Street",DARLINGHURST,NSW,2010,-33.87456817,151.217379,93617200,darlinghurst@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0053,MAX Employment,Employment services provider in DARLINGHURST,employment,"Suite 7, Level 2 80 William Street",DARLINGHURST,NSW,2010,-33.87456817,151.217379,93617200,darlinghurst@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0054,MAX Employment,Employment services provider in MAROUBRA,employment,Suite 102 Level 1 806-812 Anzac Parade,MAROUBRA,NSW,2035,-33.9388508,151.2392043,93707800,maroubra@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0055,MAX Employment,Employment services provider in MAROUBRA,employment,Suite 102 Level 1 806-812 Anzac Parade,MAROUBRA,NSW,2035,-33.9388508,151.2392043,93707800,maroubra@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0056,MAX Employment,Employment services provider in MAROUBRA,employment,Suite 102 Level 1 806-812 Anzac Parade,MAROUBRA,NSW,2035,-33.9388508,151.2392043,93707800,maroubra@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0057,MAX Employment,Employment services provider in LAUNCESTON,employment,Ground Floor 46-54 Charles Street,LAUNCESTON,TAS,7250,-41.43696283,147.135602,63351000,launceston@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0058,MAX Employment,Employment services provider in LAUNCESTON,employment,Ground Floor 46-54 Charles Street,LAUNCESTON,TAS,7250,-41.43696283,147.135602,63351000,launceston@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0059,MAX Employment,Employment services provider in LAUNCESTON,employment,Ground Floor 46-54 Charles Street,LAUNCESTON,TAS,7250,-41.43696283,147.135602,63351000,launceston@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0060,MAX Employment,Employment services provider in INGLEBURN,employment,Suite 2 34 Carlisle Street,INGLEBURN,NSW,2565,-33.99806159,150.866745,96169200,ingleburn@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
fed_employment_services_0061,MAX Employment,Employment services provider in INGLEBURN,employment,Suite 2 34 Carlisle Street,INGLEBURN,NSW,2565,-33.99806159,150.866745,96169200,ingleburn@maxemployment.com.au,http://maxsolutions.com.au/,,,Free,fed_employment_services,Employment Services Provider Locations and Contacts,Department of Employment and Workplace Relations,federal,CC-BY-3.0-AU,https://data.gov.au/data/dataset/638f89d7-1c12-4db9-8342-abfcd7b49e95,2026-04-12
